what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203784734
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252203811859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203816187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203816531
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252203847843
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203854093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203854453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1252203868828
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252203878375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203884062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203884375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203896500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203911156
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252203923453
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252203924875
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252203926875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203927921
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252203928187
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252203950109
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252203957734
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252203973734
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252203976921
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252204018390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204020000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204020250
