what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252248032750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252248035484
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252248042453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252248046406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252248052093
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1252248059765
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252248063359
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1252248101328
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252248103281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252248105000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252248105031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252248105046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252248175265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252248179890
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252248195156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252248199437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252248199750
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1252248214578
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252248233484
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252248233843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252248234187
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252248234375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252248234546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252248234734
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252248235296
