what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252204041687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204044937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204045187
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204063656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204099968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204130218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204130250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204130281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204291843
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252204294906
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252204295031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204297218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204299609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204299765
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204302203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204304093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204309734
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1252204309765
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252204312531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204313984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204313984
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204314078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204316406
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1252204316421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252204325906
