what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252211862515
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252211874578
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252211883593
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1252211892046
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252211893890
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252211908734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252211910203
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252211910218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252211910265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252211970812
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252211974546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252211987890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252212006437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252212006453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252212006921
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252212009875
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252212059078
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252212071859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252212073796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252212074093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252212082765
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252212094453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252212095343
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252212098656
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1252212105218
