what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252245103437
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252245278484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252245281671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252245287953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252245296750
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252245297562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252245297843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252245299390
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252245300656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252245300984
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252245307890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252245349546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252245382640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252245386937
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252245425765
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252245437406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252245442640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252245446562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252245464812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252245488296
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252245611125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252246172890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252246172921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252246172968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252246310453
