what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214266093
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252214272093
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252214310531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214322281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214324156
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252214325500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214340406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214345812
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252214357359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1252214374656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214377203
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214389281
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252214392953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252214425812
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252214469265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252214472609
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252214473812
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252214477250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214479375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214487156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214494593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252243424140
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252243452156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252243452171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252243452187
