what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1252205090234
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252205112531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205119093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205123453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205134796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205138406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205142109
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205144515
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252205155437
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252205156421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205158140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205162671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205162734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205164093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205164609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205190562
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252205194703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205197609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205197625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205197750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205199953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205211750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252205281187
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252205282562
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252205284015
