what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252264518312
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252264525078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252264526843
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252264528359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252264529375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252264689640
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1252264696062
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252264696375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252264708000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252264775625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252264797906
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252264806015
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252264807578
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252264809562
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252264827718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252264829578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252264829609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252264829671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252264983437
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252265002015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252265011796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252265013062
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1252265058593
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252265090359
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252265177359
