what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1252267368625
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252267373859
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1252267375265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1252267375875
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1252267376890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252267380031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252267387750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252267387937
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252267395859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252267415875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252267426609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252267436015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252267436015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252267436140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252267439468
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1252267457468
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252267459468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1252267500828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252267504453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252267525421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252267528890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1252267567015
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252267568437
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1252267570875
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252267595546
