what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252244744312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252244745921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1252244745984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252244752468
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252244752687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252244753984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252244755578
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252244757781
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252244786125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252244824765
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252244879000
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252244882468
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252244921093
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252244923453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252244971937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252244971968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252244972015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252244997953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252245011265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252245020078
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252245076421
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252245084781
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252245086750
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252245087890
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252245098062
