what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252214017343
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252214065625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252214067609
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252214108359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252214110921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252214113703
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252214114921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252214128593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1252214135078
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252214137078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214150921
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214155015
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252214162812
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252214163968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214166171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214166203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214166218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214175640
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252214177671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1252214182343
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1252214208015
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1252214213171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214229671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214229703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252214229750
